,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
777410,2006,3,8,14,1,2006-08-14,AS,19930,AS,N973AS,637,14570,1457001,34570,RNO,"Reno, NV",NV,32.0,Nevada,85,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,700,653.0,-7.0,0.0,0.0,-1.0,0700-0759,11.0,704.0,825.0,7.0,842,832.0,-10.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,102.0,99.0,81.0,1.0,564.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10295,2006,1,3,6,1,2006-03-06,AA,19805,AA,N4YAAA,1157,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,746,746.0,0.0,0.0,0.0,0.0,0700-0759,15.0,801.0,950.0,4.0,956,954.0,-2.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,250.0,248.0,229.0,1.0,1660.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632781,2004,3,9,20,1,2004-09-20,OH,20417,OH,N941CA,5485,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,12217,1221701,30255,HSV,"Huntsville, AL",AL,1.0,Alabama,51,940,939.0,-1.0,0.0,0.0,-1.0,0900-0959,13.0,952.0,938.0,3.0,955,941.0,-14.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,75.0,62.0,46.0,1.0,325.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942873,1999,4,11,25,4,1999-11-25,WN,19393,WN,N697,922,10800,1080001,32575,BUR,"Burbank, CA",CA,6.0,California,91,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,1100,1100.0,0.0,0.0,0.0,0.0,1100-1159,12.0,1112.0,1153.0,2.0,1155,1155.0,0.0,0.0,0.0,0.0,1100-1159,0.0,,0.0,55.0,55.0,41.0,1.0,223.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667936,2005,4,10,4,2,2005-10-04,US,20355,US,N433US,488,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,720,715.0,-5.0,0.0,0.0,-1.0,0700-0759,12.0,727.0,804.0,4.0,816,808.0,-8.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,56.0,53.0,37.0,1.0,227.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894179,2010,1,2,11,4,2010-02-11,DL,19790,DL,N695DL,1002,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,2350,2351.0,1.0,1.0,0.0,0.0,2300-2359,14.0,5.0,556.0,13.0,616,609.0,-7.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,266.0,258.0,231.0,1.0,1989.0,8,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219393,1995,2,6,27,2,1995-06-27,UA,19977,UA,N978UA,1624,13485,1348501,33485,MSN,"Madison, WI",WI,55.0,Wisconsin,45,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1532,1604.0,32.0,32.0,1.0,2.0,1500-1559,9.0,1613.0,1638.0,56.0,1615,1734.0,79.0,79.0,1.0,5.0,1600-1659,0.0,,0.0,43.0,90.0,25.0,1.0,109.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347794,2000,4,11,19,7,2000-11-19,DL,19790,DL,N916DL,657,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,10868,1086802,30868,CAE,"Columbia, SC",SC,45.0,South Carolina,37,2150,2247.0,57.0,57.0,1.0,3.0,2100-2159,25.0,2312.0,2345.0,5.0,2255,2350.0,55.0,55.0,1.0,3.0,2200-2259,0.0,,0.0,65.0,63.0,33.0,1.0,191.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357660,1999,2,5,5,3,1999-05-05,DL,19790,DL,N235WA,799,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,2345,55.0,70.0,70.0,1.0,4.0,2300-2359,14.0,109.0,159.0,5.0,51,204.0,73.0,73.0,1.0,4.0,0001-0559,0.0,,0.0,126.0,129.0,110.0,1.0,696.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697714,1998,2,4,22,3,1998-04-22,AA,19805,AA,N296AA,1220,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,5,4.0,-1.0,0.0,0.0,-1.0,0001-0559,9.0,13.0,527.0,5.0,530,532.0,2.0,2.0,0.0,0.0,0001-0559,0.0,,0.0,205.0,208.0,194.0,1.0,1515.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153927,1996,3,7,13,6,1996-07-13,DL,19790,DL,N2815W,1239,10257,1025701,30257,ALB,"Albany, NY",NY,36.0,New York,22,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,2000,2017.0,17.0,17.0,1.0,1.0,2000-2059,7.0,2024.0,2217.0,3.0,2209,2220.0,11.0,11.0,0.0,0.0,2200-2259,0.0,,0.0,129.0,123.0,113.0,1.0,852.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548841,1992,2,4,3,5,1992-04-03,UA,19977,UA,,615,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1300,1300.0,0.0,0.0,0.0,0.0,1300-1359,,,,,1401,1357.0,-4.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,121.0,117.0,,1.0,612.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306626,1996,2,4,21,7,1996-04-21,WN,19393,WN,N368,1442,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,1000,1007.0,7.0,7.0,0.0,0.0,1000-1059,9.0,1016.0,1203.0,2.0,1205,1205.0,0.0,0.0,0.0,0.0,1200-1259,0.0,,0.0,65.0,58.0,47.0,1.0,347.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794169,2005,1,3,6,7,2005-03-06,NW,19386,NW,N943N,736,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,12478,1247801,31703,JFK,"New York, NY",NY,36.0,New York,22,702,702.0,0.0,0.0,0.0,0.0,0700-0759,6.0,708.0,1023.0,8.0,1040,1031.0,-9.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,158.0,149.0,135.0,1.0,1028.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697783,1989,2,5,18,4,1989-05-18,DL,19790,DL,,1750,10299,1029901,30299,ANC,"Anchorage, AK",AK,2.0,Alaska,1,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,135,135.0,0.0,0.0,0.0,0.0,0001-0559,,,,,541,535.0,-6.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,186.0,180.0,,1.0,1448.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191682,2010,2,5,9,7,2010-05-09,DL,19790,DL,N624DL,1400,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1505,1504.0,-1.0,0.0,0.0,-1.0,1500-1559,29.0,1533.0,1741.0,7.0,1743,1748.0,5.0,5.0,0.0,0.0,1700-1759,0.0,,0.0,158.0,164.0,128.0,1.0,946.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559405,2017,4,11,7,2,2017-11-07,B6,20409,B6,N526JB,2074,15304,1530402,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1931,2104.0,93.0,93.0,1.0,6.0,1900-1959,16.0,2120.0,2327.0,19.0,2212,2346.0,94.0,94.0,1.0,6.0,2200-2259,0.0,,0.0,161.0,162.0,127.0,1.0,997.0,4,0.0,0.0,94.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296546,1998,4,10,6,2,1998-10-06,US,20355,US,N335US,817,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1920,1921.0,1.0,1.0,0.0,0.0,1900-1959,18.0,1939.0,2102.0,3.0,2120,2105.0,-15.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,120.0,104.0,83.0,1.0,544.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98672,1993,3,7,8,4,1993-07-08,US,20355,US,,380,11292,1129201,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1215,1213.0,-2.0,0.0,0.0,-1.0,1200-1259,,,,,1755,1807.0,12.0,12.0,0.0,0.0,1700-1759,0.0,,0.0,220.0,234.0,,1.0,1569.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504667,1999,4,12,9,4,1999-12-09,UA,19977,UA,N917UA,2354,14057,1405701,34057,PDX,"Portland, OR",OR,41.0,Oregon,92,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,1036,1032.0,-4.0,0.0,0.0,-1.0,1000-1059,9.0,1041.0,1206.0,4.0,1223,1210.0,-13.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,107.0,98.0,85.0,1.0,550.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265276,1990,2,6,9,6,1990-06-09,NW,19386,NW,,881,15304,1530401,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,1200,1205.0,5.0,5.0,0.0,0.0,1200-1259,,,,,1252,1306.0,14.0,14.0,0.0,0.0,1200-1259,0.0,,0.0,112.0,121.0,,1.0,656.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788476,1990,4,10,17,3,1990-10-17,CO,19704,CO,,684,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,12451,1245101,31136,JAX,"Jacksonville, FL",FL,12.0,Florida,33,1300,1300.0,0.0,0.0,0.0,0.0,1300-1359,,,,,1520,1524.0,4.0,4.0,0.0,0.0,1500-1559,0.0,,0.0,140.0,144.0,,1.0,821.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302869,2000,3,9,14,4,2000-09-14,AA,19805,AA,N555AA,419,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,14683,1468301,33214,SAT,"San Antonio, TX",TX,48.0,Texas,74,850,911.0,21.0,21.0,1.0,1.0,0800-0859,38.0,949.0,1206.0,3.0,1142,1209.0,27.0,27.0,1.0,1.0,1100-1159,0.0,,0.0,172.0,178.0,137.0,1.0,1041.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571648,2018,1,1,6,6,2018-01-06,HA,19690,HA,N379HA,26,12173,1217305,32134,HNL,"Honolulu, HI",HI,15.0,Hawaii,2,14057,1405702,34057,PDX,"Portland, OR",OR,41.0,Oregon,92,1305,1257.0,-8.0,0.0,0.0,-1.0,1300-1359,13.0,1310.0,2022.0,7.0,2030,2029.0,-1.0,0.0,0.0,-1.0,2000-2059,0.0,,0.0,325.0,332.0,312.0,1.0,2603.0,11,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418085,2017,3,8,19,6,2017-08-19,AA,19805,AA,N953AA,1895,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,14100,1410003,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1325,1404.0,39.0,39.0,1.0,2.0,1300-1359,13.0,1417.0,1547.0,33.0,1532,1620.0,48.0,48.0,1.0,3.0,1500-1559,0.0,,0.0,127.0,136.0,90.0,1.0,666.0,3,4.0,0.0,9.0,0.0,35.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914966,2005,3,7,27,3,2005-07-27,UA,19977,UA,N402UA,762,14679,1467902,33570,SAN,"San Diego, CA",CA,6.0,California,91,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1329,1357.0,28.0,28.0,1.0,1.0,1300-1359,19.0,1416.0,1938.0,10.0,1930,1948.0,18.0,18.0,1.0,1.0,1900-1959,0.0,,0.0,241.0,231.0,202.0,1.0,1723.0,7,4.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166289,1989,2,4,5,3,1989-04-05,AS,19930,AS,,65,12819,1281901,31401,KTN,"Ketchikan, AK",AK,2.0,Alaska,1,15841,1584101,35841,WRG,"Wrangell, AK",AK,2.0,Alaska,1,905,930.0,25.0,25.0,1.0,1.0,0900-0959,,,,,940,1010.0,30.0,30.0,1.0,2.0,0900-0959,0.0,,0.0,35.0,40.0,,1.0,82.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682943,1991,3,9,7,6,1991-09-07,US,20355,US,,2591,13931,1393101,33667,ORF,"Norfolk, VA",VA,51.0,Virginia,38,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,1300,1300.0,0.0,0.0,0.0,0.0,1300-1359,,,,,1401,1400.0,-1.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,61.0,60.0,,1.0,290.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642637,1990,2,5,31,4,1990-05-31,NW,19386,NW,,136,14633,1463301,32547,RST,"Rochester, MN",MN,27.0,Minnesota,63,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1305,1301.0,-4.0,0.0,0.0,-1.0,1300-1359,,,,,1340,1340.0,0.0,0.0,0.0,0.0,1300-1359,0.0,,0.0,35.0,39.0,,1.0,76.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254997,2003,2,6,21,6,2003-06-21,DL,19790,DL,N917DE,1438,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1125,1125.0,0.0,0.0,0.0,0.0,1100-1159,15.0,1140.0,1401.0,6.0,1354,1407.0,13.0,13.0,0.0,0.0,1300-1359,0.0,,0.0,149.0,162.0,141.0,1.0,932.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700531,1993,1,2,7,7,1993-02-07,NW,19386,NW,,1149,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,11986,1198601,31986,GRR,"Grand Rapids, MI",MI,26.0,Michigan,43,1845,1845.0,0.0,0.0,0.0,0.0,1800-1859,,,,,1931,1930.0,-1.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,46.0,45.0,,1.0,120.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250689,1996,3,8,27,2,1996-08-27,AA,19805,AA,N629AA,60,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1725,1723.0,-2.0,0.0,0.0,-1.0,1700-1759,32.0,1755.0,2102.0,7.0,2108,2109.0,1.0,1.0,0.0,0.0,2100-2159,0.0,,0.0,163.0,166.0,127.0,1.0,984.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180321,2018,4,12,10,1,2018-12-10,YX,20452,YX,N118HQ,4581,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1109,1104.0,-5.0,0.0,0.0,-1.0,1100-1159,17.0,1121.0,1504.0,7.0,1515,1511.0,-4.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,186.0,187.0,163.0,1.0,1261.0,6,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153264,2016,2,4,8,5,2016-04-08,AA,19805,AA,N920US,551,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,2035,2039.0,4.0,4.0,0.0,0.0,2000-2059,17.0,2056.0,2116.0,7.0,2135,2123.0,-12.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,180.0,164.0,140.0,1.0,1055.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548614,1999,4,11,27,6,1999-11-27,WN,19393,WN,N608,1226,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1410,1428.0,18.0,18.0,1.0,1.0,1400-1459,7.0,1435.0,1801.0,3.0,1810,1804.0,-6.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,180.0,156.0,146.0,1.0,1262.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039859,2007,1,2,17,6,2007-02-17,AA,19805,AA,N258AA,1483,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,740,739.0,-1.0,0.0,0.0,-1.0,0700-0759,14.0,753.0,943.0,37.0,1000,1020.0,20.0,20.0,1.0,1.0,1000-1059,0.0,,0.0,200.0,221.0,170.0,1.0,1182.0,5,0.0,0.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423969,2002,3,7,28,7,2002-07-28,NW,19386,NW,N303NB,1835,11986,1198601,31986,GRR,"Grand Rapids, MI",MI,26.0,Michigan,43,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1346,1344.0,-2.0,0.0,0.0,-1.0,1300-1359,7.0,1351.0,1448.0,10.0,1434,1458.0,24.0,24.0,1.0,1.0,1400-1459,0.0,,0.0,48.0,74.0,57.0,1.0,120.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833938,2007,2,4,15,7,2007-04-15,WN,19393,WN,N476WN,3273,11042,1104201,30647,CLE,"Cleveland, OH",OH,39.0,Ohio,44,13232,1323201,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,830,839.0,9.0,9.0,0.0,0.0,0800-0859,8.0,847.0,840.0,4.0,845,844.0,-1.0,0.0,0.0,-1.0,0800-0859,0.0,,0.0,75.0,65.0,53.0,1.0,307.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602555,1998,1,1,26,1,1998-01-26,DL,19790,DL,N951DL,2098,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,12945,1294501,32945,LEX,"Lexington, KY",KY,21.0,Kentucky,52,1310,1311.0,1.0,1.0,0.0,0.0,1300-1359,8.0,1319.0,1401.0,6.0,1412,1407.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,62.0,56.0,42.0,1.0,303.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954269,2009,3,8,22,6,2009-08-22,MQ,20398,MQ,N660MQ,4043,15412,1541201,35412,TYS,"Knoxville, TN",TN,47.0,Tennessee,54,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,645,638.0,-7.0,0.0,0.0,-1.0,0600-0659,8.0,646.0,657.0,12.0,725,709.0,-16.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,100.0,91.0,71.0,1.0,475.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845821,1998,4,10,26,1,1998-10-26,UA,19977,UA,N530UA,334,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1010,1011.0,1.0,1.0,0.0,0.0,1000-1059,12.0,1023.0,1527.0,8.0,1550,1535.0,-15.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,220.0,204.0,184.0,1.0,1605.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791014,1996,3,9,4,3,1996-09-04,AA,19805,AA,N860AA,1769,10529,1052902,30529,BDL,"Hartford, CT",CT,9.0,Connecticut,11,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1607,1606.0,-1.0,0.0,0.0,-1.0,1600-1659,10.0,1616.0,1712.0,4.0,1729,1716.0,-13.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,142.0,130.0,116.0,1.0,783.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935889,2009,1,2,16,1,2009-02-16,DL,19790,DL,N653DL,1534,12451,1245101,31136,JAX,"Jacksonville, FL",FL,12.0,Florida,33,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1800,1759.0,-1.0,0.0,0.0,-1.0,1800-1859,28.0,1827.0,1924.0,15.0,1921,1939.0,18.0,18.0,1.0,1.0,1900-1959,0.0,,0.0,81.0,100.0,57.0,1.0,270.0,2,0.0,0.0,18.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290095,1989,1,2,2,4,1989-02-02,WN,19393,WN,,401,15370,1537001,34653,TUL,"Tulsa, OK",OK,40.0,Oklahoma,73,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,625,625.0,0.0,0.0,0.0,0.0,0600-0659,,,,,745,756.0,11.0,11.0,0.0,0.0,0700-0759,0.0,,0.0,80.0,91.0,,1.0,453.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901833,1989,1,2,14,2,1989-02-14,TW,20211,TW,,155,13303,1330302,32467,MIA,"Miami, FL",FL,12.0,Florida,33,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,920,918.0,-2.0,0.0,0.0,-1.0,0900-0959,,,,,1119,1102.0,-17.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,179.0,164.0,,1.0,1068.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115944,2004,4,11,15,1,2004-11-15,AA,19805,AA,N223AA,446,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,12264,1226401,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,2105,2111.0,6.0,6.0,0.0,0.0,2100-2159,17.0,2128.0,46.0,4.0,41,50.0,9.0,9.0,0.0,0.0,0001-0559,0.0,,0.0,156.0,159.0,138.0,1.0,1172.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442173,1988,3,9,11,7,1988-09-11,EA,19707,EA,,575,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1232,1232.0,0.0,0.0,0.0,0.0,1200-1259,,,,,1335,1345.0,10.0,10.0,0.0,0.0,1300-1359,0.0,,0.0,63.0,73.0,,1.0,227.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851739,1994,4,12,3,6,1994-12-03,AA,19805,AA,,1750,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,818,818.0,0.0,0.0,0.0,0.0,0800-0859,,,,,1014,1033.0,19.0,19.0,1.0,1.0,1000-1059,0.0,,0.0,116.0,135.0,,1.0,550.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
